stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1494,EASTSIDE/OLTORF,Northeast corner of OLTORF and EAST SIDE - Nearside,30.23676,-97.74858,,
1495,EASTSIDE/LIVE OAK,Southeast corner of EAST SIDE and LIVE OAK - Nearside,30.23965,-97.74754,,
1497,TRAVIS HEIGHTS/MARIPOSA,Northeast corner of TRAVIS HEIGHTS and MARIPOSA - Mid-Block,30.24054,-97.74362,,
1498,TRAVIS HEIGHTS/REAGAN T.,Northeast corner of TRAVIS HEIGHTS and REAGAN TERRACE - Farside,30.24442,-97.74181,,
1499,MONROE/EASTSIDE,Northeast corner of MONROE and EAST SIDE - Nearside,30.2462,-97.74487,,
1500,MONROE/NEWNING,Northwest corner of MONROE and NEWNING - Farside,30.2469,-97.74669,,
1501,MONROE/BRACKENRIDGE,Northeast corner of MONROE and BRACKENRIDGE - Nearside,30.24734,-97.74791,,
1502,CONGRESS/MONROE,Northeast corner of MONROE and CONGRESS - Nearside,30.24795,-97.75002,,
1504,12TH/GUADALUPE,Northeast corner of 12TH and GUADALUPE - Nearside,30.2749,-97.74392,,
1505,12TH/RIO GRANDE,Northeast corner of 12TH and RIO GRANDE - Nearside,30.27583,-97.74717,,
1506,12TH/LAMAR,Northeast corner of 12TH and LAMAR - Nearside,30.27687,-97.75116,,
1507,12TH/WINDSOR,Northwest corner of 12TH and WINDSOR - Farside,30.278,-97.7544,,
1508,12TH/MARSHALL,Northeast corner of 12TH and MARSHALL - Nearside,30.27928,-97.7571,,
1509,WEST LYNN/12TH,Northeast corner of 12TH and WEST LYNN - Nearside,30.28013,-97.75883,,
1510,WEST LYNN/PALMA PLAZA,Southeast corner of WEST LYNN and PALMA PLAZA - Nearside,30.28174,-97.75811,,
1511,ENFIELD/PEASE,Northeast corner of ENFIELD and PEASE - Nearside,30.28308,-97.75883,,
1512,ENFIELD/WOODLAWN,Northeast corner of ENFIELD and WOODLAWN - Nearside,30.28357,-97.76009,,
1513,ENFIELD/HARTFORD,Northeast corner of ENFIELD and HARTFORD - Nearside,30.28462,-97.7617,,
1514,ENFIELD/MOPAC EXPRESS,Northeast corner of ENFIELD and MOPAC - Nearside,30.28564,-97.76312,,
1515,ENFIELD/FOREST TRAIL,Northeast corner of ENFIELD and MERIDEN - Nearside,30.28713,-97.76597,,
1516,ENFIELD/ELTON,Northwest corner of ENFIELD and ELTON - Farside,30.28881,-97.7688,,
1517,ENFIELD/NORWALK,Northwest corner of ENFIELD and NORWALK - Farside,30.29033,-97.77137,,
1519,ENFIELD/HOPI,Northwest corner of ENFIELD and HOPI - Farside,30.29243,-97.77569,,
1520,ENFIELD/PECOS,Northeast corner of ENFIELD and PECOS - Nearside,30.2932,-97.7773,,
1521,3506 ENFIELD,Northwest corner of ENFIELD and ROBINHOOD - Mid-Block,30.29468,-97.78051,,
1522,RALEIGH/BRIDLE PATH,Southeast corner of RALEIGH and BRIDLE PATH - Nearside,30.29635,-97.78015,,
1523,3602 CHERRY,Northeast corner of CHERRY and ROCKMOOR - Nearside,30.29746,-97.78004,,
1524,ROCKMOOR/MEREDITH,Southeast corner of ROCKMOOR and MEREDITH - Nearside,30.29943,-97.77953,,
1525,2100 ROCKMOOR,Northeast corner of ROCKMOOR and GILBERT - Mid-Block,30.30074,-97.77856,,
1526,ROCKMOOR/WINDSOR,Southeast corner of ROCKMOOR and WINDSOR - Nearside,30.30155,-97.77807,,
1527,WINDSOR/SCHULLE,Southeast corner of WINDSOR and SCHULLE - Farside,30.30022,-97.77511,,
1528,PECOS/BOWMAN,Southeast corner of PECOS and BOWMAN - Nearside,30.30051,-97.77328,,
1529,PECOS/TANGLEWOOD,Southeast corner of PECOS and TANGLEWOOD - Nearside,30.30166,-97.77265,,
1530,PECOS/GREENLEE,Southeast corner of PECOS and GREENLEE - Nearside,30.3029,-97.771,,
1531,2615 PECOS,Northeast corner of PECOS and RIVER - Mid-Block,30.30497,-97.77003,,
1532,PECOS/NORTHWOOD,Southeast corner of PECOS and NORTHWOOD - Nearside,30.30722,-97.76903,,
1533,PECOS/WOODBRIDGE,Southeast corner of PECOS and WOODBRIDGE - Nearside,30.31077,-97.76761,,
1534,PECOS/35TH,Southeast corner of PECOS and 35TH - Nearside,30.31333,-97.76707,,
1541,SOUTH 1ST/EBERHART,Southeast corner of 1ST and EBERHART - Nearside,30.2004,-97.78564,,
1542,SOUTH 1ST/FLOURNOY,Southeast corner of 1ST and FLOURNOY - Nearside,30.20371,-97.78378,,
1543,5803 SOUTH 1ST,Northeast corner of 1ST and FLOURNOY - Mid-Block,30.20545,-97.78294,,
1545,SOUTH 1ST/RAMBLE,Northeast corner of 1ST and RAMBLE - Farside,30.21169,-97.77899,,
1546,SOUTH 1ST/EMERALD WOOD,Northeast corner of 1ST and EMERALD WOODS - Mid-Block,30.21332,-97.778,,
1547,SOUTH 1ST/HEARTWOOD,Southeast corner of 1ST and HEARTWOOD - Nearside,30.21448,-97.77693,,
1548,4617 SOUTH 1ST,Northeast corner of 1ST and ORLAND - Mid-Block,30.21683,-97.77546,,
1549,SOUTH 1ST/ST. ELMO,Southeast corner of 1ST and ST. ELMO - Nearside,30.22085,-97.77285,,
1550,4221 SOUTH 1ST,Southeast corner of 1ST and RADAM - Nearside,30.22374,-97.77116,,
1551,SOUTH 1ST/CLARKE,Southeast corner of 1ST and CLARKE - Nearside,30.22556,-97.76995,,
1553,SOUTH 1ST/KREBS,Southeast corner of 1ST and KREBS - Nearside,30.22786,-97.76854,,
1554,SOUTH 1ST/POST,Northeast corner of 1ST and POST - Farside,30.2289,-97.76783,,
1555,SOUTH 1ST/ALPINE,Northeast corner of 1ST and ALPINE - Farside,30.23133,-97.76636,,
1556,SOUTH 1ST/SOUTH PARK,Southeast corner of 1ST and SOUTH PARK - Nearside,30.233,-97.7653,,
1557,SOUTH 1ST/POWELL CIRCLE,Southeast corner of 1ST and POWELL - Nearside,30.23515,-97.76396,,
1558,SOUTH 1ST/CUMBERLAND,Southeast corner of 1ST and CUMBERLAND - Nearside,30.2381,-97.76211,,
1559,2529 SOUTH 1ST,Northeast corner of 1ST and HERNDON - Farside,30.24,-97.76084,,
1560,SOUTH 1ST/OLTORF,Southeast corner of 1ST and OLTORF - Nearside,30.24198,-97.75964,,
1561,SOUTH 1ST/LIVE OAK,Southeast corner of 1ST and LIVE OAK - Nearside,30.2444,-97.75767,,
1562,SOUTH 1ST/ANNIE,Southeast corner of 1ST and ANNIE - Nearside,30.24729,-97.75582,,
1564,SOUTH 1ST/COPELAND,Northeast corner of 1ST and COPELAND - Mid-Block,30.25365,-97.75294,,
1565,615 SOUTH 1ST,Northeast corner of 1ST and COPELAND - Mid-Block,30.25623,-97.75129,,
1566,SOUTH 1ST/BARTON SPRG.,Southeast corner of 1ST and BARTON SPRINGS - Nearside,30.258135,-97.750072,,
1567,SOUTH 1ST/RIVERSIDE,Southeast corner of 1ST and RIVERSIDE - Nearside,30.259426,-97.749357,,
1569,RED RIVER/12TH,Southeast corner of RED RIVER and 12TH - Nearside,30.272115,-97.734989,,
1570,RED RIVER/BRACKENRIGE H.,Northeast corner of RED RIVER and 12TH - Mid-Block,30.27414,-97.734958,,
1571,RED RIVER/15TH,Northeast corner of RED RIVER and 15TH - Farside,30.275963,-97.734452,,
1572,RED RIVER/M.L.KING,Southeast corner of RED RIVER and M.L.KING - Nearside,30.278813,-97.732198,,
1573,RED RIVER/E. CAMPUS,Northeast corner of RED RIVER and ROBERT DEDMAN - Farside,30.280257,-97.730238,,
1574,RED RIVER/MANOR,Southeast corner of RED RIVER and MANOR - Nearside,30.282863,-97.728031,,
1575,RED RIVER/24TH,Southeast corner of RED RIVER and 24TH - Nearside,30.285559,-97.727135,,
1577,26TH/DANCY,Southwest corner of DEAN KEATON and DANCY - Nearside,30.28528,-97.72288,,
1578,MANOR/CHERRYWOOD,Southwest corner of MANOR and CHESTNUT - Nearside,30.28443,-97.71826,,
1579,MANOR/STAFFORD,Southwest corner of MANOR and STAFFORD - Nearside,30.28485,-97.71554,,
1580,2709 MANOR,Southeast corner of MANOR and WALNUT - Mid-Block,30.28516,-97.71355,,
1581,2803 MANOR,Southeast corner of MANOR and MERRIE LYNN - Farside,30.28541,-97.71191,,
1582,MANOR/ALEXANDER,Southeast corner of MANOR and ALEXANDER - Farside,30.28572,-97.70981,,
1583,MANOR/ROUNDTREE,Southeast corner of MANOR and ROUNTREE - Mid-Block,30.28615,-97.70702,,
1585,MANOR/PALO PINTO,Southwest corner of MANOR and PALO PINTO - Nearside,30.28738,-97.70144,,
1587,MANOR/PERSHING,Southwest corner of MANOR and PERSHING - Nearside,30.28896,-97.69869,,
1588,MANOR/MOR. WM. GOLF,Southeast corner of MANOR and PERSHING - Mid-Block,30.28998,-97.69463,,
1589,MANOR/LOVELL,Northeast corner of MANOR and LOVELL - Farside,30.29284,-97.68919,,
1590,5005 MANOR,Northeast corner of MANOR and MANOR CIRCLE - Farside,30.29708,-97.68742,,
1591,MANOR/51ST,Southeast corner of MANOR and 51ST - Nearside,30.29802,-97.68702,,
1592,MANOR/PECAN SPRINGS,Northeast corner of MANOR and PECAN SPRINGS - Farside,30.30119,-97.68481,,
1593,5503 MANOR,Northeast corner of MANOR and PECAN SPRINGS - Mid-Block,30.30251,-97.68342,,
1594,MANOR/ROGGE,Southeast corner of MANOR and ROGGE - Nearside,30.30447,-97.68124,,
1595,MANOR/SWEENEY,Southeast corner of MANOR and SWEENEY - Nearside,30.30633,-97.68006,,
1597,6211 MANOR,Southeast corner of MANOR and WALNUT HILLS - Mid-Block,30.30793,-97.67525,,
1598,MANOR/REICHER,Southeast corner of MANOR and REICHER - Farside,30.30801,-97.67269,,
1599,MANOR/NORTHEAST,Southwest corner of MANOR and NORTHEAST - Nearside,30.3084,-97.67106,,
1600,LOYOLA/MANOR,Southeast corner of MANOR and LOYOLA - Nearside,30.30992,-97.66719,,
1601,7033 MANOR,Southeast corner of MANOR and SUSQUEHANNA - Nearside,30.31286,-97.66504,,
1602,7105 MANOR,Southeast corner of MANOR and ED BLUESTEIN - Nearside,30.31417,-97.66419,,
1603,PECAN BROOK/MANOR,Southeast corner of PECAN BROOK and MANOR - Farside,30.31834,-97.66081,,
1604,PECAN BROOK/CHISOS PASS,Southwest corner of PECAN BROOK and CHISOS PASS - Nearside,30.31557,-97.65786,,
1606,PECAN BROOK/TUMBLEWEED,Southwest corner of PECAN BROOK and TUMBLEWEED - Nearside,30.31313,-97.65302,,
1607,PECAN BROOK/CRYSTAL BRK.,Southwest corner of PECAN BROOK and CRYSTALBROOK - Nearside,30.31198,-97.65062,,
1608,CRYSTAL BRK/PURPLE SAGE,Northwest corner of CRYSTALBROOK and PURPLE SAGE - Farside,30.308,-97.652679,,
1610,MILLRACE/LOYOLA,Northeast corner of MILLRACE and LOYOLA - Farside,30.30344,-97.65704,,
1611,MILLRACE/COOLBROOK,Southeast corner of MILLRACE and COOLBROOK - Nearside,30.30472,-97.65689,,
1612,MILLRACE/BOULDERCREEK,Northeast corner of MILLRACE and BOULDER CREEK - Farside,30.30694,-97.6555,,
1613,MILLRACE/PURPLE SAGE,Southeast corner of MILLRACE and PURPLE SAGE - Nearside,30.30894,-97.65427,,
1614,CRYSTALBROOK/PURPLE SAGE,Northeast corner of CRYSTALBROOK and PURPLE SAGE - Farside,30.30858,-97.65238,,
1615,PECANBROOK/TUMBLEWEED,Northeast corner of PECAN BROOK and TUMBLEWEED - Nearside,30.31311,-97.65261,,
1616,PECANBROOK/URAY,Northwest corner of PECAN BROOK and URAY - Farside,30.31468,-97.65583,,
1617,PECANBROOK/CHISOS PASS,Northeast corner of PECAN BROOK and CHISOS PASS - Nearside,30.31556,-97.65762,,
1618,PECANBROOK/MANOR,Northeast corner of PECAN BROOK and MANOR - Nearside,30.31849,-97.66076,,
1619,MANOR/SUSQUEHANNA,Southwest corner of MANOR and ED BLUESTEIN - Mid-Block,30.31388,-97.66469,,
1620,MANOR/ROCKHURST,Northwest corner of MANOR and ROCKHURST - Nearside,30.31254,-97.66549,,
1621,LOYOLA/MANOR,Southwest corner of MANOR and LOYOLA - Farside,30.30998,-97.66752,,
1622,MANOR/NORTHEAST,Northwest corner of MANOR and NORTHEAST - Farside,30.3085,-97.67121,,
1623,MANOR/REICHER,Northeast corner of MANOR and REICHER - Nearside,30.30815,-97.6728,,
1624,MANOR/WALNUTHILLS,Northwest corner of MANOR and WALNUT HILLS - Farside,30.30811,-97.67643,,
1625,6102 MANOR,Northwest corner of MANOR and WHEELESS - Nearside,30.30795,-97.67822,,
1626,MANOR/SWEENEY,Northwest corner of MANOR and SWEENEY - Nearside,30.30664,-97.68006,,
1627,MANOR/ROGGE,Northwest corner of MANOR and ROGGE - Nearside,30.30471,-97.68131,,
1629,MANOR/WELLINGTON,Northwest corner of MANOR and WELLINGTON - Nearside,30.30116,-97.68506,,
1631,MANOR/51ST,Northwest corner of MINTURN and 51ST - Nearside,30.29842,-97.68701,,
1632,MANOR/MANOR CIRCLE,Northwest corner of MANOR and MANOR CIRCLE - Nearside,30.29707,-97.68771,,
1633,MANOR/LOVELL,Southwest corner of MANOR and LOVELL - Farside,30.29228,-97.68937,,
1634,3724 MANOR,Southwest corner of MANOR and LOVELL - Mid-Block,30.29032,-97.6951,,
1635,MANOR/PERSHING,Northeast corner of MANOR and PERSHING - Nearside,30.28941,-97.69822,,
1636,MANOR/ANCHOR,Northeast corner of MANOR and ANCHOR - Nearside,30.28783,-97.70109,,
1638,MANOR/BANTON,Northeast corner of MANOR and BANTON - Nearside,30.28616,-97.70793,,
1639,MANOR/RANDOLPH,Northeast corner of MANOR and RANDOLPH - Nearside,30.2857,-97.71095,,
1640,MANOR/WALNUT,Northeast corner of MANOR and WALNUT - Nearside,30.28523,-97.71407,,
1642,2302 MANOR,Northwest corner of MANOR and MAPLE - Farside,30.28474,-97.71727,,
1643,MANOR/FRENCH PLACE,Northeast corner of DEAN KEATON and FRENCH - Nearside,30.28421,-97.72056,,
1644,26TH/DANCY,Northeast corner of DEAN KEATON and DANCY - Nearside,30.28527,-97.722462,,
1646,RED RIVER/LBJ LIBRARY,Southwest corner of RED RIVER and LBJ LIBRARY - Farside,30.286289,-97.727139,,
1647,RED RIVER/MANOR,Northwest corner of RED RIVER and CLYDE LITTLEFIELD - Nearside,30.283393,-97.728053,,
1649,RED RIVER/14TH,Southwest corner of RED RIVER and 14TH - Farside,30.275239,-97.735133,,
1650,RED RIVER/12TH,Northwest corner of RED RIVER and 12TH - Nearside,30.272516,-97.735078,,
1651,RED RIVER/11TH,Northwest corner of SAN ANTONIO and 11TH - Nearside,30.271395,-97.735477,,
1655,S. 1ST/RIVERSIDE,Southwest corner of 1ST and RIVERSIDE - Mid-Block,30.259308,-97.749759,,
1656,SOUTH 1ST/BARTON SPRG.,Southwest corner of 1ST and BARTON SPRINGS - Farside,30.258081,-97.750396,,
1657,614 SOUTH 1ST,Southwest corner of 1ST and BARTON SPRINGS - Mid-Block,30.25623,-97.75147,,
1658,SOUTH 1ST/COPELAND,Northwest corner of 1ST and COPELAND - Nearside,30.25352,-97.7532,,
1659,SOUTH 1ST/WEST GIBSON,Northwest corner of 1ST and GIBSON - Nearside,30.25174,-97.75433,,
1660,SOUTH 1ST/WEST MONROE,Northwest corner of 1ST and MONROE - Nearside,30.24968,-97.75515,,
1661,SOUTH 1ST/ANNIE,Northwest corner of 1ST and ANNIE - Nearside,30.24765,-97.75583,,
1662,SOUTH 1ST/LIVE OAK,Northwest corner of 1ST and LIVE OAK - Nearside,30.24465,-97.7577,,
1663,SOUTH 1ST/OLTORF,Northwest corner of 1ST and OLTORF - Nearside,30.24233,-97.75956,,
1664,SOUTH 1ST/HERNDON,Northwest corner of 1ST and HERNDON - Nearside,30.23981,-97.7612,,
1665,2900 SOUTH 1ST,Northwest corner of 1ST and SACREMENTO - Nearside,30.2363,-97.76342,,
1666,SOUTH 1ST/PEACOCK,Northwest corner of 1ST and PEACOCK - Nearside,30.23462,-97.76448,,
1667,SOUTH 1ST/CARDINAL,Northwest corner of 1ST and CARDINAL - Nearside,30.23221,-97.766,,
1668,SOUTH 1ST/ALPINE,Northwest corner of 1ST and ALPINE - Nearside,30.231,-97.76676,,
1669,3706 SOUTH 1ST,Southwest corner of 1ST and POST - Mid-Block,30.22854,-97.76834,,
1671,4104 SOUTH 1ST,Southwest corner of 1ST and BEN WHITE - Mid-Block,30.22541,-97.77029,,
1672,SOUTH 1ST/CLIFFORD,Southwest corner of 1ST and CLIFFORD - Farside,30.22343,-97.77155,,
1673,SOUTH 1ST/ST. ELMO,Northwest corner of 1ST and ST. ELMO - Nearside,30.2213,-97.77289,,
1674,SOUTH 1ST/PHILCO,Northwest corner of 1ST and PHILCO - Nearside,30.21822,-97.77479,,
1675,SOUTH 1ST/ORLANDO,Southwest corner of 1ST and ORLAND - Farside,30.21587,-97.77627,,
1676,5112 SOUTH 1ST,Northwest corner of 1ST and EMERALD WOODS - Nearside,30.21351,-97.77805,,
1678,SOUTH 1ST/ARBOR CIRCLE,Southwest corner of 1ST and ARBOR - Farside,30.21051,-97.77999,,
1679,SOUTH 1ST/STASSNEY,Northwest corner of 1ST and STASSNEY - Nearside,30.20881,-97.7814,,
1681,6104 SOUTH 1ST,Northwest corner of 1ST and BLUEBERRY - Nearside,30.20253,-97.78456,,
1682,SOUTH 1ST/EBERHART,Northwest corner of 1ST and EBERHART - Nearside,30.2008,-97.78566,,
1683,6502 SOUTH 1ST,Southwest corner of 1ST and EBERHART - Mid-Block,30.19929,-97.78657,,
1685,WILLIAM CANNON/COOPER,Northeast corner of WILLIAM CANNON and COOPER - Nearside,30.19863,-97.79087,,
1686,W. CANNON/EMERALD FOREST,Northeast corner of WILLIAM CANNON and EMERALD FOREST - Nearside,30.19939,-97.79331,,
1696,CASWELL/51ST,Southwest corner of CASWELL and 51ST - Farside,30.312275,-97.716585,,
1697,CASWELL/49TH,Northwest corner of CASWELL and 49TH - Nearside,30.31048,-97.717755,,
1698,49TH/RED RIVER,Southwest corner of 49TH and RED RIVER - Nearside,30.309771,-97.716567,,
1699,RED RIVER/48TH,Northwest corner of RED RIVER and 48TH - Nearside,30.308423,-97.717367,,
1700,RED RIVER/46TH,Northwest corner of RED RIVER and 46TH - Nearside,30.306447,-97.718637,,
1701,RED RIVER/44TH,Northwest corner of RED RIVER and 44TH - Nearside,30.303378,-97.72062,,
1703,RED RIVER/40TH,Northwest corner of RED RIVER and 40TH - Nearside,30.298669,-97.722745,,
1704,RED RIVER/38TH,Northwest corner of RED RIVER and 38TH - Nearside,30.29576,-97.723443,,
1705,RED RIVER/HARRIS,Southwest corner of RED RIVER and HARRIS - Mid-Block,30.292914,-97.725851,,
1706,RED RIVER/MEDICAL ARTS,Southwest corner of RED RIVER and 32ND - Farside,30.290572,-97.727389,,
1708,RED RIVER/23RD 1/2,Southwest corner of RED RIVER and DEAN KEATON - Mid-Block,30.284982,-97.727568,,
1710,RED RIVER/MARTIN LUTHER KING,Southwest corner of RED RIVER and MARTIN LUTHER KING - Mid-Block,30.278197,-97.732943,,
1712,1313 RED RIVER,Southwest corner of RED RIVER and 15TH - Mid-Block,30.274055,-97.735173,,
1714,CONGRESS/2ND,Northwest corner of CONGRESS and 2ND - Nearside,30.264465,-97.744307,,
1718,BARTON SPRINGS/ 1ST,Northwest corner of BARTON SPRINGS and 1ST - Mid-Block,30.258714,-97.750783,,
1720,BOULDIN/RETAMA,Northwest corner of BOULDIN and RETAMA - Nearside,30.25727,-97.75502,,
1721,BOULDIN/COLUMBUS,Northwest corner of BOULDIN and COLUMBUS - Nearside,30.25476,-97.75641,,
1722,BOULDIN/ELIZABETH,Northwest corner of BOULDIN and ELIZABETH - Nearside,30.25238,-97.75787,,
1723,BOULDIN/MONROE,Northwest corner of BOULDIN and MONROE - Nearside,30.25089,-97.75871,,
1724,BOULDIN/ANNIE,Northwest corner of BOULDIN and ANNIE - Nearside,30.24888,-97.75978,,
1725,ANNIE/5TH,Northeast corner of ANNIE and 5TH - Nearside,30.24929,-97.76134,,
1726,5TH/MARY,Northwest corner of 5TH and MARY - Nearside,30.2485,-97.76205,,
1730,5TH/CUMBERLAND,Northwest corner of 5TH and CUMBERLAND - Nearside,30.24008,-97.766,,
1731,1010 CUMBERLAND,Northwest corner of CUMBERLAND and 5TH - Mid-Block,30.24074,-97.76787,,
1732,RAYWOOD/LOCKE,Northwest corner of RAYWOOD and LOCKE - Nearside,30.24031,-97.76898,,
1733,RAYWOOD/WEATHERS,Northwest corner of RAYWOOD and WEATHERS - Nearside,30.23884,-97.7697,,
1734,BARTON SKYWAY/GARDENVILA,Southwest corner of BARTON SKYWAY and GARDEN VILLA - Nearside,30.23599,-97.76951,,
1735,3316 GARDENVILLA,Southwest corner of GARDEN VILLA and CARDINAL - Mid-Block,30.23438,-97.771,,
1736,GARDENVILLA/S. CENTER,Northwest corner of GARDEN VILLA and SOUTH CENTER - Nearside,30.23194,-97.77253,,
1737,GARDENVILLA/BANISTER,Northwest corner of GARDEN VILLA and BANISTER - Nearside,30.22946,-97.77412,,
1738,1000 BANISTER,Northwest corner of BANISTER and GARDEN VILLA - Mid-Block,30.22984,-97.77511,,
1739,1200 BANISTER,Northwest corner of BANISTER and SUMMER OAK DRIVE - Nearside,30.23017,-97.77775,,
1741,BANISTER/CASEY,Southwest corner of BANISTER and CASEY - Farside,30.2254,-97.78105,,
1742,REDD/GILLIS,Northeast corner of REDD and GILLIS - Nearside,30.22417,-97.78337,,
1743,REDD/CLAWSON,Northeast corner of REDD and CLAWSON - Nearside,30.22588,-97.786,,
1744,REDD/MANCHACA,Northeast corner of REDD and MANCHACA - Nearside,30.228244,-97.789222,,
1745,REDD/CACTUS,Northeast corner of REDD and CACTUS - Nearside,30.22902,-97.79068,,
1746,2222 WESTERN TRAILS,Northwest corner of WESTERN TRAILS and PACK SADDLE PASS - Mid-Block,30.23046,-97.7936,,
1747,2422 WESTERN TRAILS,Northeast corner of WESTERN TRAILS and ROUNDUP - Nearside,30.23,-97.79613,,
1748,2554 WESTERN TRAILS,Northwest corner of WESTERN TRAILS and TEJAS TRAIL - Mid-Block,30.23029,-97.79763,,
1752,SAGEBRUSH/WESTGATE BLVD,Southeast corner of WESTERN TRAILS and WESTGATE - Mid-Block,30.229036,-97.800227,,
1754,WESTERN TRAIL/ROUNDUP,Southwest corner of WESTERN TRAILS and ROUNDUP - Nearside,30.229641,-97.796373,,
1756,REDD/MANCHACA,Southwest corner of REDD and MANCHACA - Nearside,30.22827,-97.78963,,
1757,REDD/RUSSELL,Southwest corner of REDD and RUSSELL - Nearside,30.22711,-97.78719,,
1758,1600 REDD,Southeast corner of REDD and JESTER - Farside,30.22496,-97.78542,,
1759,1300 REDD,Southeast corner of REDD and GILLIS - Mid-Block,30.22366,-97.78287,,
1760,BANISTER/CASEY,Northeast corner of BANISTER and CASEY - Farside,30.22572,-97.78068,,
1761,BANSITER/BEN WHITE,Southeast corner of BANISTER and BEN WHITE - Nearside,30.22733,-97.77964,,
1762,4005 BANSITER,Northeast corner of BANISTER and BEN WHITE - Mid-Block,30.2297,-97.77789,,
1763,3803 GARDENVILLE,Northeast corner of GARDEN VILLA and BANISTER - Mid-Block,30.23015,-97.77343,,
1764,GARDENVILLE/S. CENTER,Southeast corner of GARDEN VILLA and SOUTH CENTER - Nearside,30.23167,-97.77249,,
1765,GARDENVILLE/AUDREY,Southeast corner of GARDEN VILLA and AUDREY - Nearside,30.23243,-97.77202,,
1766,GARDENVILLE/CARDINAL,Southeast corner of GARDEN VILLA and CARDINAL - Nearside,30.23426,-97.77083,,
1767,BARTON SKYWAY/LOCKE,Northeast corner of BARTON SKYWAY and LOCKE - Nearside,30.2363,-97.76981,,
1768,RAYWOOD/WEATHERS,Southeast corner of RAYWOOD and WEATHERS - Nearside,30.23859,-97.76972,,
1769,RAYWOOD/LOCKE,Southeast corner of RAYWOOD and LOCKE - Nearside,30.23999,-97.76893,,
1770,CUMBERLAND/S. 5TH,Southwest corner of CUMBERLAND and 5TH - Nearside,30.23981,-97.76626,,
1772,S. 5TH/LIVE OAK,Southeast corner of 5TH and LIVE OAK - Nearside,30.24614,-97.7634,,
1773,5TH/MARY,Southeast corner of 5TH and MARY - Nearside,30.24822,-97.76204,,
1774,ANNIE/BOULDIN,Southeast corner of ANNIE and BOULDIN - Farside,30.24868,-97.75993,,
1775,BOULDIN/MONROE,Southeast corner of BOULDIN and MONROE - Nearside,30.25063,-97.7587,,
1776,BOULDIN/ELIZABETH,Southeast corner of BOULDIN and ELIZABETH - Nearside,30.25216,-97.75787,,
1777,BOULDIN/JAMES,Southeast corner of BOULDIN and JAMES - Nearside,30.25373,-97.75687,,
1778,BOULDIN/COLUMBUS,Southeast corner of BOULDIN and COLUMBUS - Nearside,30.25465,-97.75634,,
1779,BOULDIN/POSTOAK,Southeast corner of BOULDIN and POST OAK - Nearside,30.25759,-97.75469,,
1780,BOULDIN/BARTON SPRINGS,Southeast corner of BOULDIN and BARTON SPRINGS - Nearside,30.259386,-97.753519,,
1781,C. CHAVEZ/LAVACA,Southeast corner of CESAR CHAVEZ and LAVACA - Mid-Block,30.263819,-97.746366,,
1784,RED RIVER/38TH 1/2,Southeast corner of RED RIVER and 38 1/2 - Nearside,30.296366,-97.723097,,
1785,RED RIVER/40TH,Southeast corner of RED RIVER and 40TH - Nearside,30.298463,-97.722625,,
1787,RED RIVER/44TH,Southeast corner of RED RIVER and 44TH - Nearside,30.303319,-97.720483,,
1788,RED RIVER/46TH,Southeast corner of RED RIVER and 46TH - Nearside,30.306106,-97.718725,,
1789,RED RIVER/47TH,Southeast corner of RED RIVER and 47TH - Nearside,30.307583,-97.717777,,
1790,RED RIVER/49TH,Northwest corner of 49TH and RED RIVER - Farside,30.310028,-97.716885,,
1791,CASWELL/51ST,Southeast corner of CASWELL and 51ST - Nearside,30.312377,-97.716353,,
1793,4916 IH-35,Southwest corner of BARBARA JORDAN XOFF and 50TH - Mid-Block,30.30828,-97.71168,,
1794,AIRPORT/52ND,Southeast corner of AIRPORT and 52ND - Nearside,30.312952,-97.715184,,
1795,AIRPORT/53RD 1/2,Southeast corner of AIRPORT and 53 1/2 - Nearside,30.314806,-97.714617,,
1796,5617 AIRPORT,Southeast corner of AIRPORT and KOENIG - Nearside,30.31844,-97.712869,,
1797,5815 AIRPORT,Northeast corner of AIRPORT and KOENIG - Mid-Block,30.322861,-97.714898,,
1799,CESAR CHAVEZ/SAN MARCOS,Southeast corner of CESAR CHAVEZ and SAN MARCOS - Farside,30.26042,-97.73437,,
1801,CESAR CHAVEZ/NAVASOTA,Southeast corner of CESAR CHAVEZ and NAVASOTA - Farside,30.25899,-97.73018,,
1802,CESAR CHAVEZ/COMAL,Southeast corner of CESAR CHAVEZ and COMAL - Farside,30.25837,-97.72839,,
1805,E. 2ND/ELKHART,Southwest corner of 2ND and ELKHART - Nearside,30.25729,-97.72242,,
1807,2322 E. 2ND,Southeast corner of 2ND and MILDRED - Mid-Block,30.25575,-97.71796,,
1808,E. 2ND/PEDERNALES,Southwest corner of 2ND and PEDERNALES - Nearside,30.25531,-97.7165,,
1809,2709 E. 2ND,Southeast corner of 2ND and SAN SABA - Mid-Block,30.25416,-97.71315,,
1811,PLEASANT VALLEY/PRADO,Southeast corner of PLEASANT VALLEY and PRADO - Nearside,30.26178,-97.70879,,
1812,2819 LYONS RD.,Southwest corner of LYONS and FIESTA - Nearside,30.26354,-97.70694,,
1813,LYONS/TILLERY,Southwest corner of LYONS and TILLERY - Nearside,30.26256,-97.70405,,
1814,3509 LYONS RD.,Southeast corner of LYONS and GUNTER - Farside,30.2612,-97.70025,,
